TWEET,MESSAGE,MATCH,POLARITY
2494,just payed 150 dollars to get my car unlocked plus waited an hour outside in the cold n rain after my 8 hr shift how s ur night going,['cold'],Negative
2495,If I ever let you out in the cold just know it was colder inside,['cold'],Negative
2496,ShaydeFamista terraexotic theslattern CeFaanKim he virus has a name novel coronavirus Covid 19 HIV is not c,['virus'],Negative
2497,Snow Man lt,[],Neutral
2498,Global Warming 1,[],Neutral
2499,onigiri for9 KevanKenney M V EQUES SnowMan M V FridayLivestream We are Snow Man Grandeur ASIA OU,['grandeur'],Positive
2500,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2501,BK BeatYourBest BK B C,[],Neutral
2502,adriennechevell Wow they really giving MG the cold shoulder Legacies,"['wow', 'cold']",Neutral
2503,marugyori2 Kevan EQUES SnowMan M V FridayLivestream Snow Man Grandeur,['grandeur'],Positive
2504,hanodaw,[],Neutral
2505,April1Coup WhatsHappeningInMyanmar,[],Neutral
2506,haseulLEHA Halo ka snow,[],Neutral
2507,World hard and cold mommy cuddles warm and soff,"['warm', 'cold', 'hard']",Negative
2508,oricon Snow Man SnowMan honeylemo,[],Neutral
2509,ateezabsent please like and rt S ANWO LD A EEZofficial A EEZofficialjp he wind that s grown cold he warm sunlight It s there,"['like', 'warm', 'cold']",Positive
2510,warawara usagi KevanKenney M V Grandeur Big Bang Sweet EQUES SnowMan M V FridayLivestream Snow,"['grandeur', 'sweet']",Positive
2511,onigiri for9 KevanKenney M V Snow Man Grandeur EQUES SnowMan M V FridayLivestream,['grandeur'],Positive
2512,HotCheetoManX IAMG EA N3SS27 is now on live He is streaming Call of Duty Black Ops Cold War Go Check it out supportsmallstreamer,['cold'],Negative
2513,his is so true Yesterday so warm even got a sun tan working in the garden oday wind as hell and so cold,"['warm', 'cold', 'hell']",Negative
2514,When I wake up my vibe is gonna be cold as fuck let s jet chilly in this bitch,"['bitch', 'chilly', 'cold', 'fuck']",Negative
2515,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
2516,It s been a minute but I m on S2 E20 of Melrose Place Michael is such a villain amp Sydney is such a conniving bi,[],Neutral
2517,I m watching these cold cases on Netflix amp man it s so sad how long cases had to sit before eventually being solved,"['cold', 'sad']",Negative
2518,maxollieandme Well last night I sat out side and talked to my neighbours across the low fence and Brrr it was cold My wheat bags wher,"['well', 'cold']",Neutral
2519,defdaily th Cold Night 8 Call Me 12 i unes songs chat,['cold'],Negative
2520,NanYinNyoLin Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently b,"['cold', 'violently']",Negative
2521,iu stats IUofficial LILAC album GAON DIGI AL CHA Week 13 2 days amp 5 hours of tracking 4 LILAC NEW 7 Coin NEW 11,[],Neutral
2522,HaHAA My first official song Cold Steppa is now available on ALL PLA FO MS UN DEM S EAMS UP his one for,"['available', 'cold']",Neutral
2523,otophiligya2 KevanKenney M V hank you for tweeting Ah Snow Man s Make It Hot I love this song EQUES SnowMan M V FridayL,"['hot', 'love']",Positive
2524,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
2525,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
2526,hillsongunited Precious blood has left me forgiven Pure like the whitest of snow Powerful to make sin and shame retreat his covenant,"['covenant', 'like', 'powerful', 'precious', 'pure', 'retreat', 'shame', 'sin']",Positive
2527,Met4CastUK Lmao that is some seriously cold air on the 18z,['cold'],Negative
2528,Anyone else spin like a rotisserie chicken when they get in the shower I m constantly cold and I want all parts,"['like', 'cold']",Neutral
2529,freshsnowworld SnowMan,[],Neutral
2530,AS O snow All Yours,[],Neutral
2531,ychieflores cold alert,['cold'],Negative
2532,buzorub Cold feet this winter not with these boots Cold days I m ready,"['ready', 'cold']",Neutral
2533,kokindoki D D Snow Man Stories KISSIN MY LIPS,[],Neutral
2534,love KojiSN KevanKenney M V hanks Kevan I would like to see Grandeur by Snow Man played on your show again this week EQUES S,"['grandeur', 'like', 'love']",Positive
2535,mukai06021 3 SnowMan,[],Neutral
2536,hh0ngjrush hi besties u re obliged to rt and reply or hwa will smack u w snow n his shovel HE KINGS A EEZ S ANWO LD A EEZ,['smack'],Negative
2537,oke ketambahn flu,[],Neutral
2538,ateezabsent please like and rt S ANWO LD A EEZofficial A EEZofficialjp he wind that s grown cold he warm sunlight It s there,"['like', 'warm', 'cold']",Positive
2539,Snow,[],Neutral
2540,Check out my broadcast PS4live Call of Duty Black Ops Cold War SGH s Fly ts CC ts DN s H1Z1 live at,['cold'],Negative
2541,heidinicoleeee tell him to suck it up and use more blankets I actually sleep with the fan and AC on all year s,['suck'],Negative
2542,081 milk snow,[],Neutral
2543,winnerCat ightWingWatch epM G LuciferNetflix NIAIDNews Its the cold truth perhaps u see it as weird because,"['cold', 'weird']",Negative
2544,If i bath with cold water today I might faint,"['cold', 'faint']",Negative
2545,SchneyerSharon Good morning Happy happy hursday Hope the snow stayed away Have a good day,"['good', 'happy']",Positive
2546,scruffythedeer scruffy s new job cold nights bouncing for the local xeno monster club i think they hired them as a joke at least,"['cold', 'joke', 'monster']",Negative
2547,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
2548,moony60587431 KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man ZE O t,[],Neutral
2549,JaniceW78256134 France 24 reporting that more in ICU in 3rd wave than during 1st and 10 of them are under 65 Perhaps vaxing the,[],Neutral
2550,snowbadua Get well idol Snow,"['idol', 'well']",Positive
2551,HotCheetoManX IAMG EA N3SS27 is now on live He is streaming Call of Duty Black Ops Cold War Go Check it out supportsmallstreamer,['cold'],Negative
2552,AKNewsNow WA CH his roof avalanche was caught on a security camera outside of a home in Willow he AlaskaWxSource team says snow b,['avalanche'],Negative
2553,Chawawanya You re going to catch a cold akeshu shuake akechigoro akechi akirakurusu renamamiya p5r persona5royal htt,['cold'],Negative
2554,Spradio2 After a bath absolutely this cold coffee milk,['cold'],Negative
2555,ateezabsent please like and rt S ANWO LD A EEZofficial A EEZofficialjp he wind that s grown cold he warm sunlight It s there,"['like', 'warm', 'cold']",Positive
2556,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2557,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2558,Me and the Sun he sun never laughed at me once My naked soul is peaceful he sun has never been late Me and,['peaceful'],Positive
2559,About time for a cold Greg Norman I d reckon,['cold'],Negative
2560,kenkelly1 Just had a phone call from my doctor s would I like a flu jab When I said why It s gone it s spring and nearly summer w,['like'],Positive
2561,ruru5745 KevanKenney M V EQUES SnowMan M V FridayLivestream Yay My favorite song Make It Hot I m rooting for Snow Man,"['favorite', 'hot', 'yay']",Positive
2562,kucingnya lebih pinter dari aku yg hrs dijelasin sakit apa sama mama kl ke dokter,[],Neutral
2563,You make a cold day warmer,"['warmer', 'cold']",Neutral
2564,I need some head rn im cold asf rn,['cold'],Negative
2565,chukoseishimbun Snow Man 4 2,[],Neutral
2566,ruru95303000 KevanKenney M V EQUES SnowMan M V FridayLivestream I want to take Snow Man to the world Snow Man is the life for,[],Neutral
2567,carbondioxiede eat snow,[],Neutral
2568,oolockwood Looks like its shaping up 2be a COLD WIN E brrr May be the green reaper will get me b4 then Better,"['better', 'like', 'win', 'cold']",Positive
2569,tae s you make me wanna be a better man in snow flower gets me every time mshdmdfh,['better'],Positive
2570,She also doesn t understand that children contract influenza every single year and give it to grandparents killing,['killing'],Negative
2571,bts bighit Episode LOVE YOU SELF Answer SNOW,['love'],Positive
2572,kenkelly1 Just had a phone call from my doctor s would I like a flu jab When I said why It s gone it s spring and nearly summer w,['like'],Positive
2573,Megami has beautiful hair it reminds me of snow,['beautiful'],Positive
2574,burst sheep usa KevanKenney M V EQUES SnowMan M V FridayLivestream he theme of Snow Man s 3rd single Grandeur is the synchr,['grandeur'],Positive
2575,he frogs merrily going at it under my window better get it while the gettin s good EN INCHES OF SNOW OMO OW I HEA,"['better', 'good', 'merrily']",Positive
2576,snowma n KevanKenney M V EQUES SnowMan M V FridayLivestream hank you Kevan his video is one of my favor,['favor'],Positive
2577,SageWednesday SwagBisaya19 StarFMBaguio SB19Official I don t fake relationships vibes or anything with people I just keep it rea,['fake'],Negative
2578,isolatedartest snugg unikitty its awfully cold outsidle luckly its awfuly warm under that sweater more unikitty art on patreon ht,"['warm', 'awfully', 'cold']",Negative
2579,he game cold but it s fair bro Charge it to the game,"['fair', 'cold']",Neutral
2580,ChrisGPackham So many people are doing their best to help bees so I want people to understand why they find queen,['best'],Positive
2581,edgeworksZABABA He s just a rando npc talking about how it s cold and the crops are oofing up However after you,['cold'],Negative
2582,yukiyamasnowman KevanKenney M V EQUES SnowMan M V FridayLivestream wow my favorite thank you Kevan Snow Man OKYO G,"['favorite', 'thank', 'wow']",Positive
2583,Cold Night Def im girer girmez k s n arka plandaki m zi in sesini diye ba ras m geldi Sweet Dream dinler gibi,"['sweet', 'cold']",Neutral
2584,fionamflanagan1 People actually believe Feeling very well with no flu like symptoms is BAD amp a sign of the Covid virus Feeling,"['like', 'well', 'bad', 'symptoms', 'virus']",Negative
2585,For your convenience an ice cold wet bev nap will be offered to wipe your fingers upon arrival,"['convenience', 'cold']",Neutral
2586,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
2587,although i wish it wasn t cold af,['cold'],Negative
2588,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2589,Ayy so back in December 2018 I decided to flee the cold weather in Europe and visit the Motherland Everybody b,"['cold', 'flee']",Negative
2590,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2591,justmedamaris markjarthur obSchneider Yes they do complain but this caused 15 years of flu deaths in 1 year,['complain'],Negative
2592,burst sheep usa KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man Grandeur Grandeur is the the,['grandeur'],Positive
2593,animales rioja SNOW BUSCA ADOPCI N ES SO DO aza Europeocom n Nacimiento 04 07 17 Sexo Macho M s info,[],Neutral
2594,SW1105xoxo b KevanKenney M V hank you for the second time I m looking forward to FLS I hope Snow Man will be chosen as Most eque,[],Neutral
2595,i have a big heart but its been hurt so many times that it turns cold so fast or a guard pops up to protect it and,"['fast', 'protect', 'cold', 'hurt']",Neutral
2596,snocreast Wash your face with cold water and ice it maybe,['cold'],Negative
2597,tattoosub45 I hate the weather when it s hot one minute and cold the next My lips are dry and I need a chaps dick I meant chapS,"['hot', 'cold', 'dick', 'hate']",Negative
2598,Lin11W I totally agree Cold hearted bastard,"['bastard', 'cold']",Negative
2599,im usa99b KevanKenney M V hanks Kevan his week Snow Man wants to keep going up EQUES SnowMan M V FridayLivestream Grande,[],Neutral
2600,angraj One could say anything one chose about Hinduism or Hindu culture or Hindu society orHindu history without drawing any reactio,[],Neutral
2601,If you ve never gotten a flu shot before why would you get a Covid 19 shot then,[],Neutral
2602,BackAfta his Caller tells Mike Francesa that the Mets should call up Jon Snow and yrion Lannister to bolster their pitching staff Mi,['bolster'],Positive
2603,NanYinNyoLin Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently b,"['cold', 'violently']",Negative
2604,when it s cold all u need to do is crawl into the foreskin,['cold'],Negative
2605,SPO0KYGLI CH Yes penetrate me with that unfeeling cold knife of steel,"['cold', 'knife', 'unfeeling']",Negative
2606,miasnowbabyhii KevanKenney M V EQUES SnowMan M V FridayLivestream HANK YOU KEVAN love it Snow Man Grandeur,"['grandeur', 'love']",Positive
2607,AyoBillyJoe We can t decide a name that isn t horribly offensive He s Mexican before after and including Spains,['offensive'],Negative
2608,adutbulgak IM CONVINCED HIS IS A SUDANESE HING deadass I refuse to eat cold cereal SSO,"['cold', 'refuse']",Negative
2609,It s cold here ooo April,['cold'],Negative
2610,he Cold Earth Slept Below Above he Cold Sky Shone Percy,['cold'],Negative
2611,Snow White finds a tiny cottage blissful womb where she is aided by amp lives in harmony with 7 dwarves he dwarves,"['blissful', 'harmony']",Positive
2612,ZE O 2020 he Movie Blu ray Disc2 Blu ray Snow Man Amazon DVD 46 04 01 05 02,[],Neutral
2613,youngestsouth South Cold War Montage 4 Weektage You ube,['cold'],Negative
2614,arrynLondon Cold and with hot cross buns,"['hot', 'cold']",Neutral
2615,im usa99b2 KevanKenney M V hank you Kevan Make It Hot is also my favorite Snow Man song EQUES SnowMan M V FridayLivestream,"['favorite', 'hot']",Positive
2616,I just trying to create dolphin filter on Snow AND HEN,[],Neutral
2617,9guys Snow Man Grandeur Big Bang Sweet EVE Y HING IS EVE Y HING 4 1 16 22,"['grandeur', 'sweet']",Positive
2618,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2619,daveycsgo It actually still snow today here up to 10cm Gg,[],Neutral
2620,7 netshopping Hanako 2021 6 Snow Man SnowMan,[],Neutral
2621,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
2622,ayyy te ekk r ederiim as l sen g zelsin,[],Neutral
2623,Noob2Sweaty Check out my broadcast PS4live Call of Duty Black Ops Cold War SGH s Fly ts CC ts DN s H1Z1 live at,['cold'],Negative
2624,snow ouen 9 KevanKenney M V EQUES SnowMan M V FridayLivestream hanks Kevan I m shocked by the sudden Make It Hot I m so,"['hot', 'shocked']",Neutral
2625,spiritoasiis it s the way sokka and katara grew up in a cold environment but knew of familial warmth but the opposite is true for zuk,"['warmth', 'cold']",Neutral
2626,cynim Q1 Wins gt Identified new income stream Started new athleisure wear gt ook Etsy platform more seriously gt Sent out Cold Emai,"['wins', 'cold']",Neutral
2627,warawara usagi KevanKenney M V Grandeur Big Bang Sweet EQUES SnowMan M V FridayLivestream Snow,"['grandeur', 'sweet']",Positive
2628,btchesluvvsosa As a kid I was told that explaining myself during an argument was talking back so I have a real hard time expressing m,['hard'],Negative
2629,SnowMan tube 400 Snow Man 1 6,[],Neutral
2630,Dijune1 he temperature is rising and the snow is melting At the last glance the Great Gray Owl set off to fly to its breeding area,['great'],Positive
